publication_id,topic_id,topic_name,score,subfield,field,domain
W2112090702,T10621,Gene Regulatory Network Analysis,0.9944000244140625,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2746485780,T12013,Sustainable Development and Environmental Policy,0.9868000149726868,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
W2746485780,T12643,Sustainability and Ecological Systems Analysis,0.9861000180244446,Environmental Engineering,Environmental Science,Physical Sciences
W2746485780,T10841,Economic and Environmental Valuation,0.9736999869346619,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2042602209,T10735,Mesoporous Materials and Catalysis,1.0,Materials Chemistry,Materials Science,Physical Sciences
W2042602209,T10353,Zeolite Catalysis and Synthesis,0.9998999834060669,Inorganic Chemistry,Chemistry,Physical Sciences
W2042602209,T11286,Polyoxometalates: Synthesis and Applications,0.9980000257492065,Materials Chemistry,Materials Science,Physical Sciences
W1980216394,T10024,TiO2 Photocatalysis and Solar Cells,0.9998999834060669,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
W1980216394,T10321,Quantum Dots Synthesis And Properties,0.9998000264167786,Materials Chemistry,Materials Science,Physical Sciences
W1980216394,T10078,Advanced Photocatalysis Techniques,0.9994999766349792,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
W2018858346,T10956,Fullerene Chemistry and Applications,1.0,Organic Chemistry,Chemistry,Physical Sciences
W2018858346,T10074,Carbon Nanotubes in Composites,0.9998000264167786,Materials Chemistry,Materials Science,Physical Sciences
W2018858346,T10083,Graphene research and applications,0.9994999766349792,Materials Chemistry,Materials Science,Physical Sciences
W1498436455,T10320,Neural Networks and Applications,0.9998999834060669,Artificial Intelligence,Computer Science,Physical Sciences
W1498436455,T11236,Control Systems and Identification,0.9908000230789185,Control and Systems Engineering,Engineering,Physical Sciences
W1498436455,T11447,Blind Source Separation Techniques,0.9778000116348267,Signal Processing,Computer Science,Physical Sciences
W11476871,T10956,Fullerene Chemistry and Applications,0.9994000196456909,Organic Chemistry,Chemistry,Physical Sciences
W11476871,T11341,Boron and Carbon Nanomaterials Research,0.9936000108718872,Materials Chemistry,Materials Science,Physical Sciences
W11476871,T10523,Atomic and Molecular Physics,0.9855999946594238,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
W2030522563,T10602,Glycosylation and Glycoproteins Research,0.9884999990463257,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2030522563,T11016,Monoclonal and Polyclonal Antibodies Research,0.9706000089645386,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
W2030522563,T11663,Viral Infectious Diseases and Gene Expression in Insects,0.9567000269889832,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2042492216,T11434,Electrochemical Analysis and Applications,0.9487000107765198,Electrochemistry,Chemistry,Physical Sciences
W2042492216,T11472,Analytical Chemistry and Sensors,0.92330002784729,Bioengineering,Chemical Engineering,Physical Sciences
W2100837269,T11048,Bacteriophages and microbial interactions,0.9980000257492065,Ecology,Environmental Science,Physical Sciences
W2100837269,T10015,Genomics and Phylogenetic Studies,0.9837999939918518,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2100837269,T10044,Protein Structure and Dynamics,0.9836000204086304,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2963276645,T10066,Gut microbiota and health,0.9900000095367432,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2963276645,T10836,Metabolomics and Mass Spectrometry Studies,0.9847000241279602,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2963276645,T10885,Gene expression and cancer classification,0.9732999801635742,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2126419817,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2126419817,T10521,RNA and protein synthesis mechanisms,0.9991999864578247,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2126419817,T11482,RNA modifications and cancer,0.9980999827384949,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2021341670,T11287,Cancer Genomics and Diagnostics,0.9979000091552734,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2021341670,T11289,Single-cell and spatial transcriptomics,0.9966999888420105,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2021341670,T10015,Genomics and Phylogenetic Studies,0.9940999746322632,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2141458291,T10604,RNA Research and Splicing,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2141458291,T11482,RNA modifications and cancer,0.9998000264167786,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2141458291,T10515,Cancer-related molecular mechanisms research,0.9997000098228455,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2080752012,T10519,Advanced Proteomics Techniques and Applications,1.0,Spectroscopy,Chemistry,Physical Sciences
W2080752012,T10683,Mass Spectrometry Techniques and Applications,0.9998999834060669,Spectroscopy,Chemistry,Physical Sciences
W2080752012,T10836,Metabolomics and Mass Spectrometry Studies,0.9973999857902527,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2103017472,T10887,Bioinformatics and Genomic Networks,0.9993000030517578,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2103017472,T11710,Biomedical Text Mining and Ontologies,0.9970999956130981,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2103017472,T10932,Microbial Metabolic Engineering and Bioproduction,0.9955000281333923,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2053328406,T10179,Supercapacitor Materials and Fabrication,1.0,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences
W2053328406,T10018,Advancements in Battery Materials,0.9991000294685364,Electrical and Electronic Engineering,Engineering,Physical Sciences
W2053328406,T11690,Advanced battery technologies research,0.9973999857902527,Electrical and Electronic Engineering,Engineering,Physical Sciences
W2014935324,T10083,Graphene research and applications,1.0,Materials Chemistry,Materials Science,Physical Sciences
W2014935324,T10074,Carbon Nanotubes in Composites,0.9983999729156494,Materials Chemistry,Materials Science,Physical Sciences
W2014935324,T10502,Advanced Memory and Neural Computing,0.995199978351593,Electrical and Electronic Engineering,Engineering,Physical Sciences
W3003257820,T13650,Computational Physics and Python Applications,0.5120999813079834,Artificial Intelligence,Computer Science,Physical Sciences
W3003257820,T11986,Scientific Computing and Data Management,0.22429999709129333,Information Systems and Management,Decision Sciences,Social Sciences
W3003257820,T13937,"Genetics, Bioinformatics, and Biomedical Research",0.018200000748038292,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2614081736,T11354,Evolution and Paleontology Studies,0.9983999729156494,Paleontology,Earth and Planetary Sciences,Physical Sciences
W2614081736,T10015,Genomics and Phylogenetic Studies,0.9976000189781189,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2614081736,T10012,Genetic diversity and population structure,0.9839000105857849,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2401404581,T10066,Gut microbiota and health,0.9987999796867371,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2401404581,T10141,Probiotics and Fermented Foods,0.9968000054359436,Food Science,Agricultural and Biological Sciences,Life Sciences
W2401404581,T10428,Reproductive tract infections research,0.9923999905586243,Microbiology,Immunology and Microbiology,Life Sciences
W2102278945,T10015,Genomics and Phylogenetic Studies,0.9998000264167786,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2102278945,T10521,RNA and protein synthesis mechanisms,0.9976000189781189,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2102278945,T11482,RNA modifications and cancer,0.996399998664856,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2088833470,T11791,Microbial Community Ecology and Physiology,0.9994000196456909,Ecology,Environmental Science,Physical Sciences
W2088833470,T10066,Gut microbiota and health,0.9991000294685364,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2088833470,T10015,Genomics and Phylogenetic Studies,0.9988999962806702,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2170551349,T10015,Genomics and Phylogenetic Studies,0.9991999864578247,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2170551349,T11269,Algorithms and Data Compression,0.9864000082015991,Artificial Intelligence,Computer Science,Physical Sciences
W2170551349,T10521,RNA and protein synthesis mechanisms,0.9685999751091003,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2167279371,T12859,Cell Image Analysis Techniques,0.9979000091552734,Biophysics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2167279371,T13937,"Genetics, Bioinformatics, and Biomedical Research",0.9979000091552734,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2167279371,T10015,Genomics and Phylogenetic Studies,0.9961000084877014,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W1969042907,T10538,Data Mining Algorithms and Applications,0.9638000130653381,Information Systems,Computer Science,Physical Sciences
W1969042907,T11195,Simulation Techniques and Applications,0.9492999911308289,Management Science and Operations Research,Decision Sciences,Social Sciences
W2099540110,T12859,Cell Image Analysis Techniques,0.9998000264167786,Biophysics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2099540110,T13937,"Genetics, Bioinformatics, and Biomedical Research",0.9846000075340271,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2099540110,T13114,Image Processing Techniques and Applications,0.9714999794960022,Media Technology,Engineering,Physical Sciences
W2072970694,T10015,Genomics and Phylogenetic Studies,0.9972000122070312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2072970694,T11791,Microbial Community Ecology and Physiology,0.9919999837875366,Ecology,Environmental Science,Physical Sciences
W2072970694,T10887,Bioinformatics and Genomic Networks,0.9714000225067139,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2115786064,T10275,2D Materials and Applications,1.0,Materials Chemistry,Materials Science,Physical Sciences
W2115786064,T10083,Graphene research and applications,0.9998000264167786,Materials Chemistry,Materials Science,Physical Sciences
W2115786064,T12529,Ga2O3 and related materials,0.9987000226974487,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences
W2114570899,T11970,Molecular Biology Techniques and Applications,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2114570899,T10604,RNA Research and Splicing,0.9937000274658203,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2114570899,T10885,Gene expression and cancer classification,0.9728000164031982,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2158217645,T10887,Bioinformatics and Genomic Networks,0.9998999834060669,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2158217645,T10885,Gene expression and cancer classification,0.9994999766349792,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
