id,type,source,target,year,publication_id,journal_id,person_id,author_position,is_corresponding,sort_order,institution_id,institution_name,raw_affiliation,latitude,longitude,topic_id,topic_name,score,keyword_id,keyword_name
person_affiliated_with:person:A5111898702->affiliation:I4210157670,person_affiliated_with,person:A5111898702,affiliation:I4210157670,,,,A5111898702,,,,I4210157670,Institute of Hydrology of the Slovak Academy of Sciences,,,,,,,,
"person_affiliated_with:person:A5111898702->affiliation:dept. of engineering, university college, galway and institute of hydrology, howbery park, wallingford, berks., u.k",person_affiliated_with,person:A5111898702,"affiliation:dept. of engineering, university college, galway and institute of hydrology, howbery park, wallingford, berks., u.k",,,,A5111898702,,,,,,,,,,,,,
person_affiliated_with:person:A5110091356->affiliation:I2802260906,person_affiliated_with,person:A5110091356,affiliation:I2802260906,,,,A5110091356,,,,I2802260906,HR Wallingford,,,,,,,,
person_affiliated_with:person:A5110091356->affiliation:I4210157670,person_affiliated_with,person:A5110091356,affiliation:I4210157670,,,,A5110091356,,,,I4210157670,Institute of Hydrology of the Slovak Academy of Sciences,,,,,,,,
"person_affiliated_with:person:A5110091356->affiliation:dept. of engineering, university college, galway and institute of hydrology, howbery park, wallingford, berks., u.k",person_affiliated_with,person:A5110091356,"affiliation:dept. of engineering, university college, galway and institute of hydrology, howbery park, wallingford, berks., u.k",,,,A5110091356,,,,,,,,,,,,,
person_affiliated_with:person:A5078753422->affiliation:I4210150520,person_affiliated_with,person:A5078753422,affiliation:I4210150520,,,,A5078753422,,,,I4210150520,Cellular Research (United States),,,,,,,,
person_affiliated_with:person:A5078753422->affiliation:I4210158086,person_affiliated_with,person:A5078753422,affiliation:I4210158086,,,,A5078753422,,,,I4210158086,Institut de Biologie Moléculaire et Cellulaire,,,,,,,,
"person_affiliated_with:person:A5078753422->affiliation:dnax research institute of molecular and cellular biology, inc., 1450 page mill road, palo alto, ca 94304, u.s.a",person_affiliated_with,person:A5078753422,"affiliation:dnax research institute of molecular and cellular biology, inc., 1450 page mill road, palo alto, ca 94304, u.s.a",,,,A5078753422,,,,,,,,,,,,,
person_affiliated_with:person:W2099471712-person-0->affiliation:I70931966,person_affiliated_with,person:W2099471712-person-0,affiliation:I70931966,,,,W2099471712-person-0,,,,I70931966,Université de Montréal,,,,,,,,
person_affiliated_with:person:W2099471712-person-0->affiliation:産業技術大学院大学,person_affiliated_with,person:W2099471712-person-0,affiliation:産業技術大学院大学,,,,W2099471712-person-0,,,,,,,,,,,,,
"person_affiliated_with:person:W2099471712-person-0->affiliation:département d'informatique et de recherche opérationnelle, université de montréal, montréal and google#tab#",person_affiliated_with,person:W2099471712-person-0,"affiliation:département d'informatique et de recherche opérationnelle, université de montréal, montréal and google#tab#",,,,W2099471712-person-0,,,,,,,,,,,,,
person_affiliated_with:person:A5070920982->affiliation:I95457486,person_affiliated_with,person:A5070920982,affiliation:I95457486,,,,A5070920982,,,,I95457486,"University of California, Berkeley",,,,,,,,
"person_affiliated_with:person:A5070920982->affiliation:computer science division university of california, berkeley ca",person_affiliated_with,person:A5070920982,"affiliation:computer science division university of california, berkeley ca",,,,A5070920982,,,,,,,,,,,,,
person_affiliated_with:person:A5112456378->affiliation:I97018004,person_affiliated_with,person:A5112456378,affiliation:I97018004,,,,A5112456378,,,,I97018004,Stanford University,,,,,,,,
"person_affiliated_with:person:A5112456378->affiliation:[computer science department, stanford university, stanford, ca]",person_affiliated_with,person:A5112456378,"affiliation:[computer science department, stanford university, stanford, ca]",,,,A5112456378,,,,,,,,,,,,,
person_affiliated_with:person:A5049812527->affiliation:I95457486,person_affiliated_with,person:A5049812527,affiliation:I95457486,,,,A5049812527,,,,I95457486,"University of California, Berkeley",,,,,,,,
"person_affiliated_with:person:A5049812527->affiliation:computer science division and department of statistics, university of california, berkeley, ca#tab#",person_affiliated_with,person:A5049812527,"affiliation:computer science division and department of statistics, university of california, berkeley, ca#tab#",,,,A5049812527,,,,,,,,,,,,,
"person_affiliated_with:person:A5046587712->affiliation:indiana u school of business, bloomington",person_affiliated_with,person:A5046587712,"affiliation:indiana u school of business, bloomington",,,,A5046587712,,,,,,,,,,,,,
person_affiliated_with:person:A5046984207->affiliation:I592451,person_affiliated_with,person:A5046984207,affiliation:I592451,,,,A5046984207,,,,I592451,Indiana University,,,,,,,,
person_affiliated_with:person:A5046984207->affiliation:indiana university,person_affiliated_with,person:A5046984207,affiliation:indiana university,,,,A5046984207,,,,,,,,,,,,,
"person_affiliated_with:person:A5103406769->affiliation:u alabama, us",person_affiliated_with,person:A5103406769,"affiliation:u alabama, us",,,,A5103406769,,,,,,,,,,,,,
person_affiliated_with:person:A5079887059->affiliation:I12315562,person_affiliated_with,person:A5079887059,affiliation:I12315562,,,,A5079887059,,,,I12315562,Texas Tech University,,,,,,,,
person_affiliated_with:person:A5079887059->affiliation:texas tech university,person_affiliated_with,person:A5079887059,affiliation:texas tech university,,,,A5079887059,,,,,,,,,,,,,
person_affiliated_with:person:A5108603030->affiliation:I91045830,person_affiliated_with,person:A5108603030,affiliation:I91045830,,,,A5108603030,,,,I91045830,Texas A&M University,,,,,,,,
person_affiliated_with:person:A5108603030->affiliation:texas a&m u,person_affiliated_with,person:A5108603030,affiliation:texas a&m u,,,,A5108603030,,,,,,,,,,,,,
"person_affiliated_with:person:A5002771076->affiliation:foley's/federated professor of retailing and marketing studies, texas a&m university",person_affiliated_with,person:A5002771076,"affiliation:foley's/federated professor of retailing and marketing studies, texas a&m university",,,,A5002771076,,,,,,,,,,,,,
"person_affiliated_with:person:A5032115040->affiliation:foley's/federated professor of retailing and marketing studies, texas a&m university",person_affiliated_with,person:A5032115040,"affiliation:foley's/federated professor of retailing and marketing studies, texas a&m university",,,,A5032115040,,,,,,,,,,,,,
person_affiliated_with:person:A5047556013->affiliation:I27837315,person_affiliated_with,person:A5047556013,affiliation:I27837315,,,,A5047556013,,,,I27837315,University of Michigan–Ann Arbor,,,,,,,,
person_affiliated_with:person:A5047556013->affiliation:the university of michigan,person_affiliated_with,person:A5047556013,affiliation:the university of michigan,,,,A5047556013,,,,,,,,,,,,,
person_affiliated_with:person:A5020344688->affiliation:northwestern university,person_affiliated_with,person:A5020344688,affiliation:northwestern university,,,,A5020344688,,,,,,,,,,,,,
person_affiliated_with:person:A5047556013->affiliation:I4210111179,person_affiliated_with,person:A5047556013,affiliation:I4210111179,,,,A5047556013,,,,I4210111179,Michigan United,,,,,,,,
person_affiliated_with:person:A5047556013->affiliation:u. michigan#tab#,person_affiliated_with,person:A5047556013,affiliation:u. michigan#tab#,,,,A5047556013,,,,,,,,,,,,,
person_affiliated_with:person:A5020344688->affiliation:I111979921,person_affiliated_with,person:A5020344688,affiliation:I111979921,,,,A5020344688,,,,I111979921,Northwestern University,,,,,,,,
person_affiliated_with:person:A5020344688->affiliation:northwestern university****,person_affiliated_with,person:A5020344688,affiliation:northwestern university****,,,,A5020344688,,,,,,,,,,,,,
person_affiliated_with:person:A5041086433->affiliation:I1289243028,person_affiliated_with,person:A5041086433,affiliation:I1289243028,,,,A5041086433,,,,I1289243028,Oak Ridge National Laboratory,,,,,,,,
"person_affiliated_with:person:A5041086433->affiliation:metals and ceramics division, oak ridge national laboratory, 37831-6116, oak ridge, tennessee, usa",person_affiliated_with,person:A5041086433,"affiliation:metals and ceramics division, oak ridge national laboratory, 37831-6116, oak ridge, tennessee, usa",,,,A5041086433,,,,,,,,,,,,,
"person_affiliated_with:person:A5041086433->affiliation:metals and ceramics division, oak ridge national laboratory, oak ridge, tennessee 37831–6116",person_affiliated_with,person:A5041086433,"affiliation:metals and ceramics division, oak ridge national laboratory, oak ridge, tennessee 37831–6116",,,,A5041086433,,,,,,,,,,,,,
person_affiliated_with:person:A5014023359->affiliation:I74775410,person_affiliated_with,person:A5014023359,affiliation:I74775410,,,,A5014023359,,,,I74775410,Rice University,,,,,,,,
"person_affiliated_with:person:A5014023359->affiliation:department of materials science, rice university, p. o. box 1982, 77251, houston, texas, usa",person_affiliated_with,person:A5014023359,"affiliation:department of materials science, rice university, p. o. box 1982, 77251, houston, texas, usa",,,,A5014023359,,,,,,,,,,,,,
"person_affiliated_with:person:A5014023359->affiliation:department of materials science, rice university, p. o. box 1982, houston, texas 77251",person_affiliated_with,person:A5014023359,"affiliation:department of materials science, rice university, p. o. box 1982, houston, texas 77251",,,,A5014023359,,,,,,,,,,,,,
person_affiliated_with:person:A5015061000->affiliation:I1299303238,person_affiliated_with,person:A5015061000,affiliation:I1299303238,,,,A5015061000,,,,I1299303238,National Institutes of Health,,,,,,,,
person_affiliated_with:person:A5015061000->affiliation:I4210109390,person_affiliated_with,person:A5015061000,affiliation:I4210109390,,,,A5015061000,,,,I4210109390,National Center for Biotechnology Information,,,,,,,,
"person_affiliated_with:person:A5015061000->affiliation:national center for biotechnology information, national library of medicine, national institutes of health, bethesda, md 20894",person_affiliated_with,person:A5015061000,"affiliation:national center for biotechnology information, national library of medicine, national institutes of health, bethesda, md 20894",,,,A5015061000,,,,,,,,,,,,,
"person_affiliated_with:person:A5015061000->affiliation:national center for biotechnology information national library of medicine, national institutes of health bethesda, md 20894, u.s.a",person_affiliated_with,person:A5015061000,"affiliation:national center for biotechnology information national library of medicine, national institutes of health bethesda, md 20894, u.s.a",,,,A5015061000,,,,,,,,,,,,,
"person_affiliated_with:person:A5019579037->affiliation:national center for biotechnology information national library of medicine, national institutes of health bethesda, md 20894, u.s.a",person_affiliated_with,person:A5019579037,"affiliation:national center for biotechnology information national library of medicine, national institutes of health bethesda, md 20894, u.s.a",,,,A5019579037,,,,,,,,,,,,,
"person_affiliated_with:person:A5051340059->affiliation:department of computer science the pennsylvania state university, university park, pa 16802, u.s.a",person_affiliated_with,person:A5051340059,"affiliation:department of computer science the pennsylvania state university, university park, pa 16802, u.s.a",,,,A5051340059,,,,,,,,,,,,,
"person_affiliated_with:person:A5068657716->affiliation:department of computer science university of arizona, tucson, az 85721, u.s.a",person_affiliated_with,person:A5068657716,"affiliation:department of computer science university of arizona, tucson, az 85721, u.s.a",,,,A5068657716,,,,,,,,,,,,,
"person_affiliated_with:person:A5068657716->affiliation:department of computer science, university of arizona, tucson az 85721, u.s.a",person_affiliated_with,person:A5068657716,"affiliation:department of computer science, university of arizona, tucson az 85721, u.s.a",,,,A5068657716,,,,,,,,,,,,,
"person_affiliated_with:person:A5056652131->affiliation:national center for biotechnology information national library of medicine, national institutes of health bethesda, md 20894, u.s.a",person_affiliated_with,person:A5056652131,"affiliation:national center for biotechnology information national library of medicine, national institutes of health bethesda, md 20894, u.s.a",,,,A5056652131,,,,,,,,,,,,,
person_affiliated_with:person:A5053987808->affiliation:I36258959,person_affiliated_with,person:A5053987808,affiliation:I36258959,,,,A5053987808,,,,I36258959,University of California San Diego,,,,,,,,
"person_affiliated_with:person:A5053987808->affiliation:department of chemistry university of california, san diego, la jolla, calif. 92093, u.s.a",person_affiliated_with,person:A5053987808,"affiliation:department of chemistry university of california, san diego, la jolla, calif. 92093, u.s.a",,,,A5053987808,,,,,,,,,,,,,
person_affiliated_with:person:A5109558515->affiliation:I36258959,person_affiliated_with,person:A5109558515,affiliation:I36258959,,,,A5109558515,,,,I36258959,University of California San Diego,,,,,,,,
