id,type,affiliation_id,label,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
affiliation:I47508984,affiliation,I47508984,Imperial College London,Imperial College London,GB,education,51.50853,-0.12574,
affiliation:I2802000487,affiliation,I2802000487,Imperial Valley College,Imperial Valley College,US,education,32.82929992675781,-115.50543975830078,
affiliation:I38260057,affiliation,I38260057,In-Q-Tel,In-Q-Tel,US,nonprofit,38.89328384399414,-77.08538818359375,
affiliation:I94234084,affiliation,I94234084,Indian Institute of Technology Kanpur,Indian Institute of Technology Kanpur,IN,education,26.46523,80.34975,
affiliation:I592451,affiliation,I592451,Indiana University,Indiana University,US,education,39.16533,-86.52639,
affiliation:I4210119109,affiliation,I4210119109,Indiana University Bloomington,Indiana University Bloomington,US,education,39.16533,-86.52639,
affiliation:I55769427,affiliation,I55769427,Indiana University – Purdue University Indianapolis,Indiana University – Purdue University Indianapolis,US,education,39.76838,-86.15804,
affiliation:I154526488,affiliation,I154526488,Inserm,Inserm,FR,government,48.85341,2.3488,
affiliation:I4210158086,affiliation,I4210158086,Institut de Biologie Moléculaire et Cellulaire,Institut de Biologie Moléculaire et Cellulaire,FR,facility,48.583919525146484,7.745530128479004,
affiliation:I1298838906,affiliation,I1298838906,Institut de Chimie des Substances Naturelles,Institut de Chimie des Substances Naturelles,FR,facility,48.68333,2.13333,
affiliation:I4210086872,affiliation,I4210086872,Institut de génétique et de biologie moléculaire et cellulaire,Institut de génétique et de biologie moléculaire et cellulaire,FR,facility,48.52894,7.71523,
affiliation:I4210145605,affiliation,I4210145605,"Institut de minéralogie, de physique des matériaux et de cosmochimie","Institut de minéralogie, de physique des matériaux et de cosmochimie",FR,facility,48.85341,2.3488,
affiliation:I4210138220,affiliation,I4210138220,Institut de Neurosciences de la Timone,Institut de Neurosciences de la Timone,FR,facility,43.29695,5.38107,
affiliation:I84909340,affiliation,I84909340,Institut des Hautes Études Scientifiques,Institut des Hautes Études Scientifiques,FR,facility,48.69981,2.17064,
affiliation:I2801838318,affiliation,I2801838318,Institut Jules Bordet,Institut Jules Bordet,BE,healthcare,50.83340835571289,4.346601963043213,
affiliation:I4210165330,affiliation,I4210165330,Institut Lavoisier de Versailles,Institut Lavoisier de Versailles,FR,facility,48.80359,2.13424,
affiliation:I4210142374,affiliation,I4210142374,Institut Méditerranéen de Biodiversité et d'Ecologie Marine et Continentale,Institut Méditerranéen de Biodiversité et d'Ecologie Marine et Continentale,FR,facility,43.29695,5.38107,
affiliation:I4210133362,affiliation,I4210133362,Institut National de Physique Nucléaire et de Physique des Particules,Institut National de Physique Nucléaire et de Physique des Particules,FR,facility,48.85341,2.3488,
affiliation:I1326498283,affiliation,I1326498283,Institut national de recherche en informatique et en automatique,Institut national de recherche en informatique et en automatique,FR,funder,48.8205,2.1311,
affiliation:I157536573,affiliation,I157536573,Institut Pasteur,Institut Pasteur,FR,funder,48.85341,2.3488,
affiliation:I185839726,affiliation,I185839726,Institut Universitaire de France,Institut Universitaire de France,FR,education,48.847469329833984,2.348695993423462,
affiliation:I4210137766,affiliation,I4210137766,Institute for Advanced Study,Institute for Advanced Study,DE,facility,52.491519927978516,13.276505470275879,
affiliation:I40036882,affiliation,I40036882,Institute for Advanced Study,Institute for Advanced Study,US,facility,40.34872055053711,-74.65904998779297,
affiliation:I4210118299,affiliation,I4210118299,Institute for Biomedicine,Institute for Biomedicine,IT,facility,46.49066925048828,11.33981990814209,
affiliation:I4210114886,affiliation,I4210114886,Institute for Community Health,Institute for Community Health,US,nonprofit,42.4251,-71.06616,
affiliation:I139607695,affiliation,I139607695,Institute for Fiscal Studies,Institute for Fiscal Studies,GB,facility,51.50852966308594,-0.12574000656604767,
affiliation:I4210136294,affiliation,I4210136294,Institute for Learning and Development,Institute for Learning and Development,US,other,42.452293395996094,-71.23670959472656,
affiliation:I4210154337,affiliation,I4210154337,Institute for Legal Studies,Institute for Legal Studies,HU,facility,47.50354766845703,19.029884338378906,
affiliation:I3148997608,affiliation,I3148997608,Institute for Systems Biology,Institute for Systems Biology,US,nonprofit,47.62245178222656,-122.33670806884766,
affiliation:I4210143426,affiliation,I4210143426,Institute for the Study of Learning and Expertise,Institute for the Study of Learning and Expertise,US,nonprofit,37.44420623779297,-122.16157531738281,
affiliation:I4210135832,affiliation,I4210135832,Institute of Child Health,Institute of Child Health,IN,healthcare,22.538728713989258,88.37201690673828,
affiliation:I4210120022,affiliation,I4210120022,Institute of Clinical Research,Institute of Clinical Research,US,nonprofit,38.9425048828125,-76.9947280883789,
affiliation:I4210104429,affiliation,I4210104429,Institute of Cognitive and Brain Sciences,Institute of Cognitive and Brain Sciences,US,education,40.760650634765625,-73.96905517578125,
affiliation:I4210100229,affiliation,I4210100229,Institute of Engineering Physics,Institute of Engineering Physics,RU,facility,54.90189743041992,37.40299606323242,
affiliation:I4210124606,affiliation,I4210124606,Institute of Genetics and Developmental Biology,Institute of Genetics and Developmental Biology,CN,facility,39.907501220703125,116.39723205566406,
affiliation:I4210119107,affiliation,I4210119107,Institute of Human Genetics,Institute of Human Genetics,PL,facility,52.44587707519531,16.90437126159668,
affiliation:I4210157670,affiliation,I4210157670,Institute of Hydrology of the Slovak Academy of Sciences,Institute of Hydrology of the Slovak Academy of Sciences,SK,facility,48.14815902709961,17.106740951538086,
affiliation:I4210131085,affiliation,I4210131085,Institute of Laboratory Animal Science,Institute of Laboratory Animal Science,CN,facility,39.92485809326172,116.39329528808594,
affiliation:I4210141450,affiliation,I4210141450,Institute of Microelectronics Technology and High Purity Materials,Institute of Microelectronics Technology and High Purity Materials,RU,facility,56.00121,38.36492,
affiliation:I4210137229,affiliation,I4210137229,Institute of Organic Chemistry,Institute of Organic Chemistry,HU,facility,47.498348236083984,19.040449142456055,
affiliation:I4210135124,affiliation,I4210135124,Institute of Social and Preventive Medicine,Institute of Social and Preventive Medicine,CH,facility,46.51599884033203,6.632820129394531,
affiliation:I4210106474,affiliation,I4210106474,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria,ES,funder,40.416500091552734,-3.7025599479675293,
affiliation:I4387152517,affiliation,I4387152517,Instituto Superior Técnico,Instituto Superior Técnico,,education,38.71667,-9.13333,
affiliation:I191242182,affiliation,I191242182,Instituto Venezolano de Investigaciones Científicas,Instituto Venezolano de Investigaciones Científicas,VE,facility,10.493122100830078,-66.85051727294922,
affiliation:I64492213,affiliation,I64492213,International Center for Tropical Agriculture,International Center for Tropical Agriculture,CO,funder,3.4372200965881348,-76.52249908447266,
affiliation:I173911158,affiliation,I173911158,Iowa State University,Iowa State University,US,education,42.03471,-93.61994,
affiliation:I28927889,affiliation,I28927889,IQVIA (United Kingdom),IQVIA (United Kingdom),GB,company,51.50285339355469,-0.08827699720859528,
affiliation:I4210156485,affiliation,I4210156485,Isaac Newton Group,Isaac Newton Group,ES,facility,28.682235717773438,-17.766565322875977,
affiliation:I160013858,affiliation,I160013858,Istituto Nazionale di Fisica Nucleare,Istituto Nazionale di Fisica Nucleare,IT,funder,41.891929626464844,12.511329650878906,
affiliation:I4210125647,affiliation,I4210125647,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova","Istituto Nazionale di Fisica Nucleare, Sezione di Genova",IT,facility,44.40478,8.94439,
affiliation:I4210099850,affiliation,I4210099850,"Istituto Nazionale di Fisica Nucleare, Sezione di Torino","Istituto Nazionale di Fisica Nucleare, Sezione di Torino",IT,facility,45.07049,7.68682,
affiliation:I87424562,affiliation,I87424562,Ithaca College,Ithaca College,US,education,42.44063186645508,-76.49661254882812,
affiliation:I4210115256,affiliation,I4210115256,Jackson Laboratory,Jackson Laboratory,US,nonprofit,44.38758,-68.2039,
affiliation:I2801997990,affiliation,I2801997990,Japan Meteorological Agency,Japan Meteorological Agency,JP,other,35.68949890136719,139.69171142578125,
affiliation:I4210086780,affiliation,I4210086780,Japan Science and Technology Agency,Japan Science and Technology Agency,JP,government,35.6895,139.69171,
affiliation:I4210134900,affiliation,I4210134900,Jena University Hospital,Jena University Hospital,DE,healthcare,50.92877960205078,11.589900016784668,
affiliation:I1334627681,affiliation,I1334627681,Jet Propulsion Laboratory,Jet Propulsion Laboratory,US,facility,34.14778,-118.14452,
affiliation:I2801824472,affiliation,I2801824472,Jewish General Hospital,Jewish General Hospital,CA,healthcare,45.50884,-73.58781,
affiliation:I146500386,affiliation,I146500386,Jichi Medical University,Jichi Medical University,JP,education,36.413230895996094,139.86622619628906,
affiliation:I4210166222,affiliation,I4210166222,Jichi Medical University Saitama Medical Center,Jichi Medical University Saitama Medical Center,JP,healthcare,35.9080696105957,139.6565704345703,
affiliation:I3020662980,affiliation,I3020662980,Jinyintan Hospital,Jinyintan Hospital,CN,healthcare,30.66705322265625,114.28695678710938,
affiliation:I175594653,affiliation,I175594653,John Brown University,John Brown University,US,education,36.189998626708984,-94.55860900878906,
affiliation:I2799853436,affiliation,I2799853436,Johns Hopkins Medicine,Johns Hopkins Medicine,US,healthcare,39.29038,-76.61219,
affiliation:I145311948,affiliation,I145311948,Johns Hopkins University,Johns Hopkins University,US,education,39.29038,-76.61219,
affiliation:I2802946424,affiliation,I2802946424,Johns Hopkins University Applied Physics Laboratory,Johns Hopkins University Applied Physics Laboratory,US,facility,39.138999938964844,-76.87052917480469,
affiliation:I196679689,affiliation,I196679689,Joint Genome Institute,Joint Genome Institute,US,facility,37.87158966064453,-122.27275085449219,
affiliation:I3006985408,affiliation,I3006985408,Jožef Stefan Institute,Jožef Stefan Institute,SI,facility,46.05107879638672,14.50512981414795,
affiliation:I200763008,affiliation,I200763008,Justus-Liebig-Universität Gießen,Justus-Liebig-Universität Gießen,DE,education,50.58727,8.67554,
affiliation:I1343052199,affiliation,I1343052199,Kaiser Permanente,Kaiser Permanente,US,nonprofit,37.80437,-122.2708,
affiliation:I41802502,affiliation,I41802502,Kanagawa University,Kanagawa University,JP,education,35.43333053588867,139.64999389648438,
affiliation:I189590672,affiliation,I189590672,Kansas State University,Kansas State University,US,education,39.18361,-96.57167,
affiliation:I102335020,affiliation,I102335020,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,DE,education,49.00937,8.40444,
affiliation:I4210119349,affiliation,I4210119349,Karlsruhe University of Education,Karlsruhe University of Education,DE,education,49.009368896484375,8.404439926147461,
affiliation:I28166907,affiliation,I28166907,Karolinska Institutet,Karolinska Institutet,SE,education,59.32938003540039,18.068710327148438,
affiliation:I1335113835,affiliation,I1335113835,Karolinska University Hospital,Karolinska University Hospital,SE,healthcare,59.32938003540039,18.068710327148438,
affiliation:I4210094059,affiliation,I4210094059,Kavli Institute for Particle Astrophysics and Cosmology,Kavli Institute for Particle Astrophysics and Cosmology,US,facility,37.45383,-122.18219,
affiliation:I21203515,affiliation,I21203515,Kazan Federal University,Kazan Federal University,RU,education,55.78873825073242,49.12213897705078,
affiliation:I172980758,affiliation,I172980758,Kennesaw State University,Kennesaw State University,US,education,34.02342987060547,-84.61549377441406,
affiliation:I32021983,affiliation,I32021983,Kiel University,Kiel University,DE,education,54.32133,10.13489,
affiliation:I185163786,affiliation,I185163786,King Abdulaziz University,King Abdulaziz University,SA,education,21.49012,39.18624,
affiliation:I183935753,affiliation,I183935753,King's College London,King's College London,GB,education,51.50853,-0.12574,
affiliation:I2800117799,affiliation,I2800117799,Kirtland Air Force Base,Kirtland Air Force Base,US,other,35.08449172973633,-106.65113830566406,
