id,type,source,target,publication_id,topic_id,topic_name,score
has_topic:publication:W2076063813->topic:T10320,has_topic,publication:W2076063813,topic:T10320,W2076063813,T10320,Neural Networks and Applications,0.9990000128746033
has_topic:publication:W2076063813->topic:T10462,has_topic,publication:W2076063813,topic:T10462,W2076063813,T10462,Reinforcement Learning in Robotics,0.9983000159263611
has_topic:publication:W2076063813->topic:T11307,has_topic,publication:W2076063813,topic:T11307,W2076063813,T11307,Domain Adaptation and Few-Shot Learning,0.9983000159263611
has_topic:publication:W2137983211->topic:T10320,has_topic,publication:W2137983211,topic:T10320,W2137983211,T10320,Neural Networks and Applications,0.9987000226974487
has_topic:publication:W2137983211->topic:T11522,has_topic,publication:W2137983211,topic:T11522,W2137983211,T11522,VLSI and FPGA Design Techniques,0.9883999824523926
has_topic:publication:W2137983211->topic:T11206,has_topic,publication:W2137983211,topic:T11206,W2137983211,T11206,Model Reduction and Neural Networks,0.9824000000953674
has_topic:publication:W1981276685->topic:T10791,has_topic,publication:W1981276685,topic:T10791,W1981276685,T10791,Advanced Control Systems Optimization,0.9897000193595886
has_topic:publication:W1981276685->topic:T10820,has_topic,publication:W1981276685,topic:T10820,W1981276685,T10820,Fuzzy Logic and Control Systems,0.9649999737739563
has_topic:publication:W2058046532->topic:T11304,has_topic,publication:W2058046532,topic:T11304,W2058046532,T11304,Advanced Neuroimaging Techniques and Applications,0.9973999857902527
has_topic:publication:W2058046532->topic:T10241,has_topic,publication:W2058046532,topic:T10241,W2058046532,T10241,Functional Brain Connectivity Studies,0.9965999722480774
has_topic:publication:W2058046532->topic:T10052,has_topic,publication:W2058046532,topic:T10052,W2058046532,T10052,Medical Image Segmentation Techniques,0.9742000102996826
has_topic:publication:W2156220037->topic:T10009,has_topic,publication:W2156220037,topic:T10009,W2156220037,T10009,Dementia and Cognitive Impairment Research,0.991599977016449
has_topic:publication:W2156220037->topic:T10086,has_topic,publication:W2156220037,topic:T10086,W2156220037,T10086,Alzheimer's disease research and treatments,0.9829000234603882
has_topic:publication:W2156220037->topic:T10706,has_topic,publication:W2156220037,topic:T10706,W2156220037,T10706,Traumatic Brain Injury and Neurovascular Disturbances,0.9616000056266785
has_topic:publication:W249845531->topic:T14438,has_topic,publication:W249845531,topic:T14438,W249845531,T14438,Advanced Scientific Research Methods,0.5947999954223633
has_topic:publication:W249845531->topic:T12621,has_topic,publication:W249845531,topic:T12621,W249845531,T12621,Hemispheric Asymmetry in Neuroscience,0.5101000070571899
has_topic:publication:W249845531->topic:T12005,has_topic,publication:W249845531,topic:T12005,W249845531,T12005,Spaceflight effects on biology,0.4860000014305115
has_topic:publication:W2136022845->topic:T12621,has_topic,publication:W2136022845,topic:T12621,W2136022845,T12621,Hemispheric Asymmetry in Neuroscience,0.9983000159263611
has_topic:publication:W3001897055->topic:T10118,has_topic,publication:W3001897055,topic:T10118,W3001897055,T10118,SARS-CoV-2 and COVID-19 Research,0.9998999834060669
has_topic:publication:W3001897055->topic:T10976,has_topic,publication:W3001897055,topic:T10976,W3001897055,T10976,Viral gastroenteritis research and epidemiology,0.9941999912261963
has_topic:publication:W3001897055->topic:T10041,has_topic,publication:W3001897055,topic:T10041,W3001897055,T10041,COVID-19 Clinical Research Studies,0.9940000176429749
has_topic:publication:W3008827533->topic:T10041,has_topic,publication:W3008827533,topic:T10041,W3008827533,T10041,COVID-19 Clinical Research Studies,0.9998999834060669
has_topic:publication:W3008827533->topic:T10118,has_topic,publication:W3008827533,topic:T10118,W3008827533,T10118,SARS-CoV-2 and COVID-19 Research,0.9995999932289124
has_topic:publication:W3008827533->topic:T11296,has_topic,publication:W3008827533,topic:T11296,W3008827533,T11296,COVID-19 and healthcare impacts,0.9988999962806702
has_topic:publication:W3003668884->topic:T10118,has_topic,publication:W3003668884,topic:T10118,W3003668884,T10118,SARS-CoV-2 and COVID-19 Research,0.9998000264167786
has_topic:publication:W3003668884->topic:T10410,has_topic,publication:W3003668884,topic:T10410,W3003668884,T10410,COVID-19 epidemiological studies,0.9995999932289124
has_topic:publication:W3003668884->topic:T11243,has_topic,publication:W3003668884,topic:T11243,W3003668884,T11243,Respiratory viral infections research,0.996399998664856
has_topic:publication:W2096287682->topic:T10129,has_topic,publication:W2096287682,topic:T10129,W2096287682,T10129,Glioma Diagnosis and Treatment,1.0
has_topic:publication:W2096287682->topic:T11600,has_topic,publication:W2096287682,topic:T11600,W2096287682,T11600,Brain Metastases and Treatment,0.996999979019165
has_topic:publication:W2096287682->topic:T10522,has_topic,publication:W2096287682,topic:T10522,W2096287682,T10522,Medical Imaging Techniques and Applications,0.9957000017166138
has_topic:publication:W2158822657->topic:T11339,has_topic,publication:W2158822657,topic:T11339,W2158822657,T11339,"Metabolism, Diabetes, and Cancer",0.9994000196456909
has_topic:publication:W2158822657->topic:T12539,has_topic,publication:W2158822657,topic:T12539,W2158822657,T12539,Pharmacology and Obesity Treatment,0.9993000030517578
has_topic:publication:W2158822657->topic:T10027,has_topic,publication:W2158822657,topic:T10027,W2158822657,T10027,"Diabetes, Cardiovascular Risks, and Lipoproteins",0.9988999962806702
has_topic:publication:W2324841714->topic:T12955,has_topic,publication:W2324841714,topic:T12955,W2324841714,T12955,Atherosclerosis and Cardiovascular Diseases,0.9994999766349792
has_topic:publication:W2324841714->topic:T10528,has_topic,publication:W2324841714,topic:T10528,W2324841714,T10528,"Adipokines, Inflammation, and Metabolic Diseases",0.9973999857902527
has_topic:publication:W2324841714->topic:T10394,has_topic,publication:W2324841714,topic:T10394,W2324841714,T10394,Lipoproteins and Cardiovascular Health,0.996999979019165
has_topic:publication:W2769264260->topic:T10027,has_topic,publication:W2769264260,topic:T10027,W2769264260,T10027,"Diabetes, Cardiovascular Risks, and Lipoproteins",0.9972000122070312
has_topic:publication:W2769264260->topic:T10560,has_topic,publication:W2769264260,topic:T10560,W2769264260,T10560,Diabetes Management and Research,0.9945999979972839
has_topic:publication:W2769264260->topic:T10170,has_topic,publication:W2769264260,topic:T10170,W2769264260,T10170,Retinal Diseases and Treatments,0.9944000244140625
has_topic:publication:W2128158076->topic:T10597,has_topic,publication:W2128158076,topic:T10597,W2128158076,T10597,Nuclear reactor physics and engineering,0.9969000220298767
has_topic:publication:W2128158076->topic:T11044,has_topic,publication:W2128158076,topic:T11044,W2128158076,T11044,Particle Detector Development and Performance,0.9969000220298767
has_topic:publication:W2128158076->topic:T11176,has_topic,publication:W2128158076,topic:T11176,W2128158076,T11176,Radiation Therapy and Dosimetry,0.9966999888420105
has_topic:publication:W2900569176->topic:T10887,has_topic,publication:W2900569176,topic:T10887,W2900569176,T10887,Bioinformatics and Genomic Networks,0.9998999834060669
has_topic:publication:W2900569176->topic:T10932,has_topic,publication:W2900569176,topic:T10932,W2900569176,T10932,Microbial Metabolic Engineering and Bioproduction,0.9864000082015991
has_topic:publication:W2900569176->topic:T11710,has_topic,publication:W2900569176,topic:T11710,W2900569176,T11710,Biomedical Text Mining and Ontologies,0.9782999753952026
has_topic:publication:W2146512944->topic:T11970,has_topic,publication:W2146512944,topic:T11970,W2146512944,T11970,Molecular Biology Techniques and Applications,0.9991999864578247
has_topic:publication:W2146512944->topic:T10885,has_topic,publication:W2146512944,topic:T10885,W2146512944,T10885,Gene expression and cancer classification,0.9991000294685364
has_topic:publication:W2146512944->topic:T10604,has_topic,publication:W2146512944,topic:T10604,W2146512944,T10604,RNA Research and Splicing,0.9988999962806702
has_topic:publication:W2034285706->topic:T10015,has_topic,publication:W2034285706,topic:T10015,W2034285706,T10015,Genomics and Phylogenetic Studies,0.9997000098228455
has_topic:publication:W2034285706->topic:T11791,has_topic,publication:W2034285706,topic:T11791,W2034285706,T11791,Microbial Community Ecology and Physiology,0.9980000257492065
has_topic:publication:W2034285706->topic:T11482,has_topic,publication:W2034285706,topic:T11482,W2034285706,T11482,RNA modifications and cancer,0.9887999892234802
has_topic:publication:W2132926880->topic:T10015,has_topic,publication:W2132926880,topic:T10015,W2132926880,T10015,Genomics and Phylogenetic Studies,0.9998999834060669
has_topic:publication:W2132926880->topic:T10521,has_topic,publication:W2132926880,topic:T10521,W2132926880,T10521,RNA and protein synthesis mechanisms,0.9936000108718872
has_topic:publication:W2132926880->topic:T10602,has_topic,publication:W2132926880,topic:T10602,W2132926880,T10602,Glycosylation and Glycoproteins Research,0.989300012588501
has_topic:publication:W2127774996->topic:T10015,has_topic,publication:W2127774996,topic:T10015,W2127774996,T10015,Genomics and Phylogenetic Studies,0.9998000264167786
has_topic:publication:W2127774996->topic:T11269,has_topic,publication:W2127774996,topic:T11269,W2127774996,T11269,Algorithms and Data Compression,0.9896000027656555
has_topic:publication:W2127774996->topic:T10521,has_topic,publication:W2127774996,topic:T10521,W2127774996,T10521,RNA and protein synthesis mechanisms,0.9843999743461609
has_topic:publication:W2108244474->topic:T11970,has_topic,publication:W2108244474,topic:T11970,W2108244474,T11970,Molecular Biology Techniques and Applications,0.9994999766349792
has_topic:publication:W2108244474->topic:T11316,has_topic,publication:W2108244474,topic:T11316,W2108244474,T11316,Mycobacterium research and diagnosis,0.9617000222206116
has_topic:publication:W2108244474->topic:T10885,has_topic,publication:W2108244474,topic:T10885,W2108244474,T10885,Gene expression and cancer classification,0.9578999876976013
has_topic:publication:W4294216483->topic:T10932,has_topic,publication:W4294216483,topic:T10932,W4294216483,T10932,Microbial Metabolic Engineering and Bioproduction,0.9645000100135803
has_topic:publication:W4294216483->topic:T10887,has_topic,publication:W4294216483,topic:T10887,W4294216483,T10887,Bioinformatics and Genomic Networks,0.927299976348877
has_topic:publication:W4294216483->topic:T13937,has_topic,publication:W4294216483,topic:T13937,W4294216483,T13937,"Genetics, Bioinformatics, and Biomedical Research",0.9171000123023987
has_topic:publication:W2130479394->topic:T10044,has_topic,publication:W2130479394,topic:T10044,W2130479394,T10044,Protein Structure and Dynamics,0.9986000061035156
has_topic:publication:W2130479394->topic:T11162,has_topic,publication:W2130479394,topic:T11162,W2130479394,T11162,Enzyme Structure and Function,0.9957000017166138
has_topic:publication:W2130479394->topic:T10887,has_topic,publication:W2130479394,topic:T10887,W2130479394,T10887,Bioinformatics and Genomic Networks,0.9901000261306763
has_topic:publication:W2159482845->topic:T10887,has_topic,publication:W2159482845,topic:T10887,W2159482845,T10887,Bioinformatics and Genomic Networks,0.9980999827384949
has_topic:publication:W2159482845->topic:T10015,has_topic,publication:W2159482845,topic:T10015,W2159482845,T10015,Genomics and Phylogenetic Studies,0.9980000257492065
has_topic:publication:W2159482845->topic:T10932,has_topic,publication:W2159482845,topic:T10932,W2159482845,T10932,Microbial Metabolic Engineering and Bioproduction,0.996999979019165
has_topic:publication:W2158714788->topic:T10015,has_topic,publication:W2158714788,topic:T10015,W2158714788,T10015,Genomics and Phylogenetic Studies,0.9990000128746033
has_topic:publication:W2158714788->topic:T11269,has_topic,publication:W2158714788,topic:T11269,W2158714788,T11269,Algorithms and Data Compression,0.9904000163078308
has_topic:publication:W2158714788->topic:T10521,has_topic,publication:W2158714788,topic:T10521,W2158714788,T10521,RNA and protein synthesis mechanisms,0.9884999990463257
has_topic:publication:W2097382368->topic:T10015,has_topic,publication:W2097382368,topic:T10015,W2097382368,T10015,Genomics and Phylogenetic Studies,0.9969000220298767
has_topic:publication:W2097382368->topic:T13650,has_topic,publication:W2097382368,topic:T13650,W2097382368,T13650,Computational Physics and Python Applications,0.9496999979019165
has_topic:publication:W2097382368->topic:T11269,has_topic,publication:W2097382368,topic:T11269,W2097382368,T11269,Algorithms and Data Compression,0.942799985408783
has_topic:publication:W2106882534->topic:T10015,has_topic,publication:W2106882534,topic:T10015,W2106882534,T10015,Genomics and Phylogenetic Studies,0.9998999834060669
has_topic:publication:W2106882534->topic:T12254,has_topic,publication:W2106882534,topic:T12254,W2106882534,T12254,Machine Learning in Bioinformatics,0.9988999962806702
has_topic:publication:W2106882534->topic:T10521,has_topic,publication:W2106882534,topic:T10521,W2106882534,T10521,RNA and protein synthesis mechanisms,0.9958999752998352
has_topic:publication:W2118094114->topic:T10123,has_topic,publication:W2118094114,topic:T10123,W2118094114,T10123,DNA Repair Mechanisms,0.9387000203132629
has_topic:publication:W2118094114->topic:T10433,has_topic,publication:W2118094114,topic:T10433,W2118094114,T10433,Carcinogens and Genotoxicity Assessment,0.9294999837875366
has_topic:publication:W1483247593->topic:T13240,has_topic,publication:W1483247593,topic:T13240,W1483247593,T13240,Bioeconomy and Sustainability Development,0.7450000047683716
