id,type,year,label,publication_id,title,journal_id,journal_name,cited_by_count,name,issn_l,source_type,host_organization_name,person_id,display_name,orcid,affiliation_id,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
affiliation:department of biochemistry and,affiliation,,Department of Biochemistry and,,,,,,,,,,,,,,,,,24.191669464111328,55.76055908203125,Department of Biochemistry and
"affiliation:department of biochemistry and cellular and molecular biology, university of tennessee, m407 walters life sciences, 1414 cumberland avenue, knoxville, tn 37996, united states",affiliation,,"Department of Biochemistry and Cellular and Molecular Biology, University of Tennessee, M407 Walters Life Sciences, 1414 Cumberland Avenue, Knoxville, TN 37996, United States",,,,,,,,,,,,,,,,,36.01036071777344,-84.26963806152344,"Department of Biochemistry and Cellular and Molecular Biology, University of Tennessee, M407 Walters Life Sciences, 1414 Cumberland Avenue, Knoxville, TN 37996, United States"
"affiliation:department of biochemistry and molecular biophysics, college of physicians and surgeons, columbia university, new york, ny 10032, usa",affiliation,,"Department of Biochemistry and Molecular Biophysics, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA",,,,,,,,,,,,,,,,,40.71427,-74.00597,"Department of Biochemistry and Molecular Biophysics, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA"
"affiliation:department of biochemistry and molecular pharmacology, university of massachusetts medical school, worcester, massachusetts, usa",affiliation,,"Department of Biochemistry and Molecular Pharmacology, University of Massachusetts Medical School, Worcester, Massachusetts, USA",,,,,,,,,,,,,,,,,42.26258850097656,-71.80229187011719,"Department of Biochemistry and Molecular Pharmacology, University of Massachusetts Medical School, Worcester, Massachusetts, USA"
"affiliation:department of biochemistry college of medicine and health sciences, uae university, al ain, united arab emirates. h.raza@uaeu.ac.ae",affiliation,,"Department of Biochemistry College of Medicine and Health Sciences, UAE University, Al Ain, United Arab Emirates. h.raza@uaeu.ac.ae",,,,,,,,,,,,,,,,,24.191669464111328,55.76055908203125,"Department of Biochemistry College of Medicine and Health Sciences, UAE University, Al Ain, United Arab Emirates. h.raza@uaeu.ac.ae"
"affiliation:department of biochemistry louisiana state university medical center new orleans, louisiana 70112 usa",affiliation,,"Department of Biochemistry Louisiana State University Medical Center new Orleans, Louisiana 70112 USA",,,,,,,,,,,,,,,,,30.44332,-91.18747,"Department of Biochemistry Louisiana State University Medical Center new Orleans, Louisiana 70112 USA"
affiliation:department of biochemistry university of oxford south parks road oxford ox1 3qu england,affiliation,,Department of Biochemistry University of Oxford South Parks Road Oxford OX1 3QU England,,,,,,,,,,,,,,,,,51.75222,-1.25596,Department of Biochemistry University of Oxford South Parks Road Oxford OX1 3QU England
"affiliation:department of biochemistry, duke university medical center, durham, nc 27710, usa",affiliation,,"Department of Biochemistry, Duke University Medical Center, Durham, NC 27710, USA",,,,,,,,,,,,,,,,,35.99403,-78.89862,"Department of Biochemistry, Duke University Medical Center, Durham, NC 27710, USA"
"affiliation:department of biochemistry, genetics and immunology, university of vigo, vigo, spain",affiliation,,"Department of Biochemistry, Genetics and Immunology, University of Vigo, Vigo, Spain",,,,,,,,,,,,,,,,,43.37135,-8.396,"Department of Biochemistry, Genetics and Immunology, University of Vigo, Vigo, Spain"
"affiliation:department of biochemistry, genetics and immunology; university of vigo; vigo spain",affiliation,,"Department of Biochemistry, Genetics and Immunology; University of Vigo; Vigo Spain",,,,,,,,,,,,,,,,,42.23282,-8.72264,"Department of Biochemistry, Genetics and Immunology; University of Vigo; Vigo Spain"
"affiliation:department of biochemistry, hormone research institute, university of california at san francisco, 94143, usa",affiliation,,"Department of Biochemistry, Hormone Research Institute, University of California at San Francisco, 94143, USA",,,,,,,,,,,,,,,,,,,"Department of Biochemistry, Hormone Research Institute, University of California at San Francisco, 94143, USA"
"affiliation:department of biochemistry, stanford university school of medicine, stanford,  94305, california, usa",affiliation,,"Department of Biochemistry, Stanford University School of Medicine, Stanford,  94305, California, USA",,,,,,,,,,,,,,,,,37.42411,-122.16608,"Department of Biochemistry, Stanford University School of Medicine, Stanford,  94305, California, USA"
"affiliation:department of biochemistry, the hong kong university of science and technology, clear water bay, kowloon, hong kong",affiliation,,"Department of Biochemistry, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,22.27832,114.17469,"Department of Biochemistry, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong"
"affiliation:department of biochemistry, university of oxford, south parks road, oxford ox1 3qu, england. paul.emsley@bioch.ox.ac.uk",affiliation,,"Department of Biochemistry, University of Oxford, South Parks Road, Oxford OX1 3QU, England. paul.emsley@bioch.ox.ac.uk",,,,,,,,,,,,,,,,,51.75222,-1.25596,"Department of Biochemistry, University of Oxford, South Parks Road, Oxford OX1 3QU, England. paul.emsley@bioch.ox.ac.uk"
"affiliation:department of biodiversity informatics, swedish museum of natural history, se-10405 stockholm, sweden",affiliation,,"Department of Biodiversity Informatics, Swedish Museum of Natural History, SE-10405 Stockholm, Sweden",,,,,,,,,,,,,,,,,59.32938003540039,18.068710327148438,"Department of Biodiversity Informatics, Swedish Museum of Natural History, SE-10405 Stockholm, Sweden"
"affiliation:department of bioengineering, uc berkeley, ca 94720, usa",affiliation,,"Department of Bioengineering, UC Berkeley, CA 94720, USA",,,,,,,,,,,,,,,,,32.84321212768555,-117.27915954589844,"Department of Bioengineering, UC Berkeley, CA 94720, USA"
"affiliation:department of bioengineering, university of california, berkeley, california, united states of america",affiliation,,"Department of Bioengineering, University of California, Berkeley, California, United States of America",,,,,,,,,,,,,,,,,37.87159,-122.27275,"Department of Bioengineering, University of California, Berkeley, California, United States of America"
"affiliation:department of bioinformatics, biocenter, university of würzburg, 97074 würzburg, germany",affiliation,,"Department of Bioinformatics, Biocenter, University of Würzburg, 97074 Würzburg, Germany",,,,,,,,,,,,,,,,,52.52436828613281,13.410530090332031,"Department of Bioinformatics, Biocenter, University of Würzburg, 97074 Würzburg, Germany"
"affiliation:department of bioinformatics, haplox biotechnology, shenzhen, china",affiliation,,"Department of Bioinformatics, HaploX Biotechnology, Shenzhen, China",,,,,,,,,,,,,,,,,22.54553985595703,114.06829833984375,"Department of Bioinformatics, HaploX Biotechnology, Shenzhen, China"
"affiliation:department of bioinformatics, maastricht university, maastricht 6200 md, the netherlands",affiliation,,"Department of Bioinformatics, Maastricht University, Maastricht 6200 MD, The Netherlands",,,,,,,,,,,,,,,,,50.84833,5.68889,"Department of Bioinformatics, Maastricht University, Maastricht 6200 MD, The Netherlands"
"affiliation:department of bioinformatics, maastricht university, maastricht, 6200 md, the netherlands",affiliation,,"Department of Bioinformatics, Maastricht University, Maastricht, 6200 MD, The Netherlands",,,,,,,,,,,,,,,,,50.84833,5.68889,"Department of Bioinformatics, Maastricht University, Maastricht, 6200 MD, The Netherlands"
"affiliation:department of biological and agricultural engineering, university of georgia, athens, ga, usa",affiliation,,"Department of Biological and Agricultural Engineering, University of Georgia, Athens, GA, USA",,,,,,,,,,,,,,,,,33.9609489440918,-83.37793731689453,"Department of Biological and Agricultural Engineering, University of Georgia, Athens, GA, USA"
"affiliation:department of biological engineering, massachusetts institute of technology, cambridge, ma, usa",affiliation,,"Department of Biological Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA",,,,,,,,,,,,,,,,,42.3751,-71.10561,"Department of Biological Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA"
"affiliation:department of biological physics, eötvös lórand university, budapest, hungary",affiliation,,"Department of Biological Physics, Eötvös Lórand University, Budapest, Hungary",,,,,,,,,,,,,,,,,47.49835,19.04045,"Department of Biological Physics, Eötvös Lórand University, Budapest, Hungary"
"affiliation:department of biological sciences and northern gulf institute, university of southern mississippi, hattiesburg, ms, usa",affiliation,,"Department of Biological Sciences and Northern Gulf Institute, University of Southern Mississippi, Hattiesburg, MS, USA",,,,,,,,,,,,,,,,,38.89511,-77.03637,"Department of Biological Sciences and Northern Gulf Institute, University of Southern Mississippi, Hattiesburg, MS, USA"
"affiliation:department of biological sciences, columbia university, 550 west 120th street, northwest corner building, mc 4846, new york, ny 10027, usa",affiliation,,"Department of Biological Sciences, Columbia University, 550 West 120th Street, Northwest Corner Building, MC 4846, New York, NY 10027, USA",,,,,,,,,,,,,,,,,40.71427,-74.00597,"Department of Biological Sciences, Columbia University, 550 West 120th Street, Northwest Corner Building, MC 4846, New York, NY 10027, USA"
"affiliation:department of biological sciences, louisiana state university, baton rouge, lousiana",affiliation,,"Department of Biological Sciences, Louisiana State University, Baton Rouge, Lousiana",,,,,,,,,,,,,,,,,30.44332,-91.18747,"Department of Biological Sciences, Louisiana State University, Baton Rouge, Lousiana"
"affiliation:department of biological sciences, northern arizona university, flagstaff, az, usa",affiliation,,"Department of Biological Sciences, Northern Arizona University, Flagstaff, AZ, USA",,,,,,,,,,,,,,,,,35.19807052612305,-111.6512680053711,"Department of Biological Sciences, Northern Arizona University, Flagstaff, AZ, USA"
"affiliation:department of biological sciences, tokyo metropolitan university, hachioji, japan",affiliation,,"Department of Biological Sciences, Tokyo Metropolitan University, Hachioji, Japan",,,,,,,,,,,,,,,,,35.68949890136719,139.69171142578125,"Department of Biological Sciences, Tokyo Metropolitan University, Hachioji, Japan"
"affiliation:department of biological sciences, tokyo metropolitan university, hachioji, tokyo, japan",affiliation,,"Department of Biological Sciences, Tokyo Metropolitan University, Hachioji, Tokyo, Japan",,,,,,,,,,,,,,,,,35.68949890136719,139.69171142578125,"Department of Biological Sciences, Tokyo Metropolitan University, Hachioji, Tokyo, Japan"
"affiliation:department of biological sciences, tokyo metropolitan university, tokyo, japan",affiliation,,"Department of Biological Sciences, Tokyo Metropolitan University, Tokyo, Japan",,,,,,,,,,,,,,,,,35.68949890136719,139.69171142578125,"Department of Biological Sciences, Tokyo Metropolitan University, Tokyo, Japan"
"affiliation:department of biological sciences, university of warwick, coventry, united kingdom",affiliation,,"Department of Biological Sciences, University of Warwick, Coventry, United Kingdom",,,,,,,,,,,,,,,,,52.40656,-1.51217,"Department of Biological Sciences, University of Warwick, Coventry, United Kingdom"
"affiliation:department of biological sciences, webster university, st. louis, mo, usa",affiliation,,"Department of Biological Sciences, Webster University, St. Louis, MO, USA",,,,,,,,,,,,,,,,,38.62726974487305,-90.19789123535156,"Department of Biological Sciences, Webster University, St. Louis, MO, USA"
"affiliation:department of biology and the institute of molecular evolutionary genetics, the pennsylvania state university",affiliation,,"Department of Biology and the Institute of Molecular Evolutionary Genetics, The Pennsylvania State University",,,,,,,,,,,,,,,,,40.79339,-77.86,"Department of Biology and the Institute of Molecular Evolutionary Genetics, The Pennsylvania State University"
"affiliation:department of biology san diego state, university san diego, usa",affiliation,,"Department of Biology San Diego State, University San Diego, USA",,,,,,,,,,,,,,,,,32.7157096862793,-117.16471862792969,"Department of Biology San Diego State, University San Diego, USA"
