id,publication_id,person_id,institution_id,institution_name,country_code,institution_type,raw_affiliation,latitude,longitude
8604,W2302501749,A5030388625,I1318003438,RELX Group (Netherlands),NL,company,,,
8605,W2302501749,A5030388625,,,,,"Elsevier,, Amsterdam, 1043 NX, The Netherlands",,
8606,W2302501749,A5027743525,I1280640908,The Nature Conservancy,US,nonprofit,,,
8607,W2302501749,A5027743525,,,,,"Nature Genetics, New York 10004-1562, USA",,
8608,W2302501749,A5027743525,,,,,"Nature Genetics, New York, 10004-1562, USA",,
8609,W2302501749,A5103172054,I4210108549,EuroQol Research Foundation,NL,nonprofit,,,
8610,W2302501749,A5103172054,,,,,"Euretos and Phortos Consultants, Rotterdam 2741 CA, The Netherlands",,
8611,W2302501749,A5103172054,,,,,"Euretos and Phortos Consultants, Rotterdam, 2741 CA, The Netherlands",,
8612,W2302501749,A5010916394,I2802476451,Wellcome Sanger Institute,GB,nonprofit,,,
8613,W2302501749,A5010916394,,,,,"ELIXIR, Wellcome Genome Campus, Hinxton CB10 1SA, UK",,
8614,W2302501749,A5010916394,,,,,"ELIXIR, Wellcome Genome Campus, Hinxton, CB10 1SA, UK",,
8615,W2302501749,A5069885178,I4210133293,Lygature,NL,nonprofit,,,
8616,W2302501749,A5069885178,I4210152360,Eindhoven Cancer Registry,NL,other,,,
8617,W2302501749,A5069885178,,,,,"Lygature, Eindhoven 5656 AG, The Netherlands",,
8618,W2302501749,A5069885178,,,,,"Lygature, Eindhoven, 5656 AG, The Netherlands",,
8619,W2302501749,A5067310105,I865915315,Vrije Universiteit Amsterdam,NL,education,,,
8620,W2302501749,A5067310105,,,,,"Vrije Universiteit Amsterdam, Dutch Techcenter for Life Sciences, Amsterdam 1081 HV, The Netherlands",,
8621,W2302501749,A5067310105,,,,,"Vrije Universiteit Amsterdam, Dutch Techcenter for Life Sciences, Amsterdam, 1081 HV, The Netherlands",,
8622,W2302501749,A5075833022,I1299303238,National Institutes of Health,US,government,,,
8623,W2302501749,A5075833022,I4210091794,Office of the Director,US,other,,,
8624,W2302501749,A5075833022,,,,,"Office of the Director, National Institutes of Health, Rockville 20892, USA",,
8625,W2302501749,A5075833022,,,,,"Office of the Director, National Institutes of Health, Rockville, 20892, USA",,
8626,W2302501749,A5061463439,I4210164629,Pension Fund for Care and Well-Being,NL,nonprofit,,,
8627,W2302501749,A5061463439,,,,,"TNO, Zeist 3700 AJ, The Netherlands",,
8628,W2302501749,A5061463439,,,,,"TNO, Zeist, 3700 AJ, The Netherlands",,
8629,W2302501749,A5007022165,I153648349,University of Leicester,GB,education,,,
8630,W2302501749,A5007022165,,,,,"Department of Genetics, University of Leicester, Leicester LE1 7RH, UK",,
8631,W2302501749,A5007022165,,,,,"Department of Genetics, University of Leicester, Leicester, LE1 7RH, UK",,
8632,W2302501749,A5007020202,I136199984,Harvard University,US,education,,,
8633,W2302501749,A5007020202,,,,,"Harvard Medical School, Boston, Massachusetts MA 02115, USA",,
8634,W2302501749,A5007020202,,,,,"Harvard Medical School, Boston, MA 02115, Massachusetts, USA",,
8635,W2302501749,A5056421325,I2801851002,Harvard University Press,US,other,,,
8636,W2302501749,A5056421325,,,,,"Harvard University, Cambridge, Massachusetts MA 02138, USA",,
8637,W2302501749,A5056421325,,,,,"Harvard University, Cambridge, MA 02138, Massachusetts, USA",,
8638,W2302501749,A5086032272,I4210089348,Data Archiving Networked Services (DANS),NL,facility,,,
8639,W2302501749,A5086032272,,,,,"Data Archiving and Networked Services (DANS), The Hague 2593 HW, The Netherlands",,
8640,W2302501749,A5086032272,,,,,"Data Archiving and Networked Services (DANS), The Hague, 2593 HW, The Netherlands",,
8641,W2302501749,A5050655123,I1318003438,RELX Group (Netherlands),NL,company,,,
8642,W2302501749,A5050655123,,,,,"Elsevier,, Amsterdam, 1043 NX, The Netherlands",,
8643,W2302501749,A5091565842,I100135526,BGI Group (China),CN,company,,,
8644,W2302501749,A5091565842,,,,,"GigaScience, Beijing Genomics Institute, Shenzhen 518083, China",,
8645,W2302501749,A5091565842,,,,,"GigaScience, Beijing Genomics Institute, Shenzhen, 518083, China",,
8646,W2302501749,A5075750072,I34352273,Maastricht University,NL,education,,,
8647,W2302501749,A5075750072,,,,,"Department of Bioinformatics, Maastricht University, Maastricht 6200 MD, The Netherlands",,
8648,W2302501749,A5075750072,,,,,"Department of Bioinformatics, Maastricht University, Maastricht, 6200 MD, The Netherlands",,
8649,W2302501749,A5091360374,I4210090479,Graduate School Experimental Plant Sciences,NL,facility,,,
8650,W2302501749,A5091360374,I913481162,Wageningen University & Research,NL,education,,,
8651,W2302501749,A5091360374,,,,,"Wageningen UR Plant Breeding, Wageningen 6708 PB, The Netherlands",,
8652,W2302501749,A5091360374,,,,,"Wageningen UR Plant Breeding, Wageningen, 6708 PB, The Netherlands",,
8653,W2302501749,A5086246448,I40120149,University of Oxford,GB,education,,,
8654,W2302501749,A5086246448,,,,,"Oxford e-Research Center, University of Oxford, Oxford OX1 3QG, UK",,
8655,W2302501749,A5086246448,,,,,"Oxford e-Research Center, University of Oxford, Oxford, OX1 3QG, UK",,
8656,W2302501749,A5016133956,I32062511,Heriot-Watt University,GB,education,,,
8657,W2302501749,A5016133956,,,,,"Heriot-Watt University, Edinburgh EH14 4AS, UK",,
8658,W2302501749,A5016133956,,,,,"Heriot-Watt University, Edinburgh, EH14 4AS, UK",,
8659,W2302501749,A5034924491,I1318003438,RELX Group (Netherlands),NL,company,,,
8660,W2302501749,A5034924491,,,,,"Elsevier,, Amsterdam, 1043 NX, The Netherlands",,
8661,W2302501749,A5027899893,I28407311,University of Manchester,GB,education,,,
8662,W2302501749,A5027899893,,,,,"School of Computer Science, University of Manchester, Manchester M13 9PL, UK",,
8663,W2302501749,A5027899893,,,,,"School of Computer Science, University of Manchester, Manchester, M13 9PL, UK",,
8664,W2302501749,A5076014872,I36258959,University of California San Diego,US,education,,,
8665,W2302501749,A5076014872,,,,,"Center for Research in Biological Systems, School of Medicine, University of California San Diego, La Jolla, California 92093-0446, USA",,
8666,W2302501749,A5076014872,,,,,"Center for Research in Biological Systems, School of Medicine, University of California San Diego,, La Jolla, 92093-0446, California, USA",,
8667,W2302501749,A5103164604,I4210160245,Dutch Institute for Healthcare Improvement,NL,healthcare,,,
8668,W2302501749,A5103164604,,,,,"Dutch Techcenter for the Life Sciences, Utrecht 3501 DE, The Netherlands",,
8669,W2302501749,A5103164604,,,,,"Dutch Techcenter for the Life Sciences, Utrecht, 3501 DE, The Netherlands",,
8670,W2302501749,A5021033668,I2800006345,Leiden University Medical Center,NL,funder,,,
8671,W2302501749,A5021033668,,,,,"Department of Human Genetics, Leiden University Medical Center, Dutch Techcenter for the Life Sciences, Leiden 2300 RC, The Netherlands",,
8672,W2302501749,A5021033668,,,,,"Department of Human Genetics, Leiden University Medical Center, Dutch Techcenter for the Life Sciences, Leiden, 2300 RC, The Netherlands",,
8673,W2302501749,A5033074461,I2802430469,Nederlandse Spoorwegen,NL,company,,,
8674,W2302501749,A5033074461,,,,,"Dutch TechCenter for Life Sciences and ELIXIR-NL, Utrecht 3501 DE, The Netherlands",,
8675,W2302501749,A5033074461,,,,,"Dutch TechCenter for Life Sciences and ELIXIR-NL, Utrecht, 3501 DE, The Netherlands",,
8676,W2302501749,A5016394820,I865915315,Vrije Universiteit Amsterdam,NL,education,,,
8677,W2302501749,A5016394820,,,,,"VU University Amsterdam, Amsterdam 1081 HV, The Netherlands",,
8678,W2302501749,A5016394820,,,,,"VU University Amsterdam, Amsterdam, 1081 HV, The Netherlands",,
8679,W2302501749,A5069864756,I4210160245,Dutch Institute for Healthcare Improvement,NL,healthcare,,,
8680,W2302501749,A5069864756,,,,,"Dutch Techcenter for the Life Sciences, Utrecht 3501 DE, The Netherlands",,
8681,W2302501749,A5069864756,,,,,"Dutch Techcenter for the Life Sciences, Utrecht, 3501 DE, The Netherlands",,
8682,W2302501749,A5012010960,I121797337,Leiden University,NL,education,,,
8683,W2302501749,A5012010960,,,,,"Leiden Center of Data Science, Leiden University, Leiden 2300 RA, The Netherlands",,
8684,W2302501749,A5012010960,,,,,"Leiden Center of Data Science, Leiden University, Leiden, 2300 RA, The Netherlands",,
8685,W2302501749,A5076459682,I4210095242,Netherlands eScience Center,NL,funder,,,
8686,W2302501749,A5076459682,,,,,"Netherlands eScience Center, Amsterdam 1098 XG, The Netherlands",,
8687,W2302501749,A5076459682,,,,,"Netherlands eScience Center, Amsterdam, 1098 XG, The Netherlands",,
8688,W2302501749,A5061037631,I4210117836,Space Micro (United States),US,company,,,
8689,W2302501749,A5061037631,,,,,"National Center for Microscopy and Imaging Research, UCSD, San Diego 92103, USA",,
8690,W2302501749,A5061037631,,,,,"National Center for Microscopy and Imaging Research, UCSD, San Diego, 92103, USA",,
8691,W2302501749,A5082106745,I4210133584,Clinical Research Consultants (United States),US,company,,,
8692,W2302501749,A5082106745,,,,,"Phortos Consultants, San Diego 92011, USA",,
8693,W2302501749,A5082106745,,,,,"Phortos Consultants, San Diego, 92011, USA",,
8694,W2302501749,A5074742346,I4210090944,Fundação de Apoio à Universidade Federal de São Paulo,BR,other,,,
8695,W2302501749,A5074742346,I4210116822,Fundação de Amparo à Pesquisa do Estado de São Paulo,BR,other,,,
8696,W2302501749,A5074742346,,,,,"SciELO/FAPESP Program, UNIFESP Foundation, São Paulo 05468-901, Brazil",,
8697,W2302501749,A5074742346,,,,,"SciELO/FAPESP Program, UNIFESP Foundation, São Paulo, 05468-901, Brazil",,
8698,W2302501749,A5052620448,I123387679,Uppsala University,SE,education,,,
8699,W2302501749,A5052620448,I2800139495,Science for Life Laboratory,SE,facility,,,
8700,W2302501749,A5052620448,,,,,"Bioinformatics Infrastructure for Life Sciences (BILS), Science for Life Laboratory, Dept of Cell and Molecular Biology, Uppsala University, S-751 24, Uppsala, Sweden",,
8701,W2302501749,A5052620448,,,,,"Bioinformatics Infrastructure for Life Sciences (BILS), Science for Life Laboratory, Dept of Cell and Molecular Biology, Uppsala University, Uppsala, S-751 24, Sweden",,
8702,W2302501749,A5018395535,I40120149,University of Oxford,GB,education,,,
8703,W2302501749,A5018395535,,,,,"Oxford e-Research Center, University of Oxford, Oxford OX1 3QG, UK",,
8704,W2302501749,A5018395535,,,,,"Oxford e-Research Center, University of Oxford, Oxford, OX1 3QG, UK",,
8705,W2302501749,A5021179422,I2800006345,Leiden University Medical Center,NL,funder,,,
8706,W2302501749,A5021179422,,,,,"Leiden University Medical Center, Leiden 2333 ZA, The Netherlands",,
8707,W2302501749,A5021179422,,,,,"Leiden University Medical Center, Leiden, 2333 ZA, The Netherlands",,
8708,W2302501749,A5010012493,I4210092757,Bayer (Belgium),BE,company,,,
8709,W2302501749,A5010012493,,,,,"Bayer CropScience, Gent Area 1831, Belgium",,
8710,W2302501749,A5010012493,,,,,"Bayer CropScience, Gent Area, 1831, Belgium",,
8711,W2302501749,A5008806860,I40120149,University of Oxford,GB,education,,,
8712,W2302501749,A5008806860,,,,,"Oxford e-Research Center, University of Oxford, Oxford OX1 3QG, UK",,
8713,W2302501749,A5008806860,,,,,"Oxford e-Research Center, University of Oxford, Oxford, OX1 3QG, UK",,
8714,W2302501749,A5043231938,I121797337,Leiden University,NL,education,,,
8715,W2302501749,A5043231938,I2800006345,Leiden University Medical Center,NL,funder,,,
8716,W2302501749,A5043231938,,,,,"Leiden Institute for Advanced Computer Science, Leiden University Medical Center, Leiden 2300 RA, The Netherlands",,
8717,W2302501749,A5043231938,,,,,"Leiden Institute for Advanced Computer Science, Leiden University Medical Center, Leiden, 2300 RA, The Netherlands",,
8718,W2302501749,A5027225010,I12708293,SIB Swiss Institute of Bioinformatics,CH,nonprofit,,,
8719,W2302501749,A5027225010,I1850255,University of Basel,CH,education,,,
8720,W2302501749,A5027225010,,,,,"Swiss Institute of Bioinformatics and University of Basel, Basel 4056, Switzerland",,
8721,W2302501749,A5027225010,,,,,"Swiss Institute of Bioinformatics and University of Basel, Basel, 4056, Switzerland",,
8722,W2302501749,A5003303412,I31586040,Toray (United States),US,company,,,
8723,W2302501749,A5003303412,,,,,"Cray, Inc., Seattle 98164, USA",,
8724,W2302501749,A5003303412,,,,,"Cray, Inc., Seattle, 98164, USA",,
8725,W2302501749,A5082263504,,,,,"Unaffiliated,",,
8726,W2302501749,A5052368642,I1334415907,University Medical Center Groningen,NL,healthcare,,,
8727,W2302501749,A5052368642,I169381384,University of Groningen,NL,education,,,
8728,W2302501749,A5052368642,,,,,"University Medical Center Groningen (UMCG), University of Groningen, Groningen 9713 GZ, The Netherlands",,
8729,W2302501749,A5052368642,,,,,"University Medical Center Groningen (UMCG), University of Groningen, Groningen, 9713 GZ, The Netherlands",,
8730,W2302501749,A5039828193,I2800006345,Leiden University Medical Center,NL,funder,,,
8731,W2302501749,A5039828193,,,,,"Leiden University Medical Center, Leiden 2333 ZA, The Netherlands",,
8732,W2302501749,A5039828193,,,,,"Leiden University Medical Center, Leiden, 2333 ZA, The Netherlands",,
8733,W2302501749,A5023215576,I2801952686,Erasmus MC,NL,funder,,,
8734,W2302501749,A5023215576,I913958620,Erasmus University Rotterdam,NL,education,,,
8735,W2302501749,A5023215576,,,,,"Erasmus MC, Rotterdam 3015 CE, The Netherlands",,
8736,W2302501749,A5023215576,,,,,"Erasmus MC, Rotterdam, 3015 CE, The Netherlands",,
8737,W2302501749,A5053857782,I2801952686,Erasmus MC,NL,funder,,,
8738,W2302501749,A5053857782,I913958620,Erasmus University Rotterdam,NL,education,,,
8739,W2302501749,A5053857782,,,,,"Erasmus MC, Rotterdam 3015 CE, The Netherlands",,
8740,W2302501749,A5053857782,,,,,"Erasmus MC, Rotterdam, 3015 CE, The Netherlands",,
8741,W2302501749,A5001384753,,,,,"Independent Open Access and Open Science Advocate, Guildford GU1 3PW, UK",,
8742,W2302501749,A5001384753,,,,,"Independent Open Access and Open Science Advocate, Guildford, GU1 3PW, UK",,
8743,W2302501749,A5048705669,I4210119540,Province of Antwerp,BE,government,,,
8744,W2302501749,A5048705669,I4210135156,Terumo (Belgium),BE,company,,,
8745,W2302501749,A5048705669,,,,,"Micelio, Antwerp 2180, Belgium",,
8746,W2302501749,A5048705669,,,,,"Micelio, Antwerp, 2180, Belgium",,
8747,W2302501749,A5056816256,I4210132734,Max Planck Computing and Data Facility,DE,facility,,,
8748,W2302501749,A5056816256,,,,,"Max Planck Compute and Data Facility, MPS, Garching 85748, Germany",,
8749,W2302501749,A5056816256,,,,,"Max Planck Compute and Data Facility, MPS, Garching, 85748, Germany",,
8750,W2302501749,A5087859284,I121797337,Leiden University,NL,education,,,
8751,W2302501749,A5087859284,,,,,"Leiden Institute of Advanced Computer Science, Leiden University, Leiden 2333 CA, The Netherlands",,
8752,W2302501749,A5087859284,,,,,"Leiden Institute of Advanced Computer Science, Leiden University, Leiden, 2333 CA, The Netherlands",,
8753,W2302501749,A5100744623,I40120149,University of Oxford,GB,education,,,
8754,W2302501749,A5100744623,I4210146410,Science Oxford,GB,nonprofit,,,
8755,W2302501749,A5100744623,,,,,"Department of Computer Science, Oxford University, Oxford OX1 3QD, UK",,
8756,W2302501749,A5100744623,,,,,"Department of Computer Science, Oxford University, Oxford, OX1 3QD, UK",,
